file,pinyin,tone,pinyin_tone
nan1_FV2_MP3.mp3,nan,1,nan1
kuan3_FV2_MP3.mp3,kuan,3,kuan3
ning1_MV1_MP3.mp3,ning,1,ning1
ruo3_FV2_MP3.mp3,ruo,3,ruo3
ni3_MV1_MP3.mp3,ni,3,ni3
ce4_FV2_MP3.mp3,ce,4,ce4
rui4_FV1_MP3.mp3,rui,4,rui4
den1_MV1_MP3.mp3,den,1,den1
huai2_MV1_MP3.mp3,huai,2,huai2
zhi3_FV2_MP3.mp3,zhi,3,zhi3
bi2_MV2_MP3.mp3,bi,2,bi2
wen1_MV1_MP3.mp3,wen,1,wen1
hun3_MV1_MP3.mp3,hun,3,hun3
suan2_FV1_MP3.mp3,suan,2,suan2
zei1_FV1_MP3.mp3,zei,1,zei1
fou4_MV3_MP3.mp3,fou,4,fou4
lun3_FV2_MP3.mp3,lun,3,lun3
dui2_FV1_MP3.mp3,dui,2,dui2
gen1_MV2_MP3.mp3,gen,1,gen1
reng2_FV1_MP3.mp3,reng,2,reng2
yun2_FV1_MP3.mp3,yun,2,yun2
xuan1_MV1_MP3.mp3,xuan,1,xuan1
cu3_FV3_MP3.mp3,cu,3,cu3
he2_FV3_MP3.mp3,he,2,he2
niu2_FV3_MP3.mp3,niu,2,niu2
gui1_MV2_MP3.mp3,gui,1,gui1
zan1_MV1_MP3.mp3,zan,1,zan1
wa4_MV1_MP3.mp3,wa,4,wa4
za2_MV3_MP3.mp3,za,2,za2
tang1_FV3_MP3.mp3,tang,1,tang1
nian1_MV1_MP3.mp3,nian,1,nian1
ling3_MV2_MP3.mp3,ling,3,ling3
guai1_MV3_MP3.mp3,guai,1,guai1
en1_MV2_MP3.mp3,en,1,en1
fo2_MV1_MP3.mp3,fo,2,fo2
za1_MV3_MP3.mp3,za,1,za1
zhao3_MV2_MP3.mp3,zhao,3,zhao3
wa4_FV2_MP3.mp3,wa,4,wa4
di2_FV3_MP3.mp3,di,2,di2
xi2_MV3_MP3.mp3,xi,2,xi2
cun1_FV1_MP3.mp3,cun,1,cun1
deng4_MV1_MP3.mp3,deng,4,deng4
sai2_FV3_MP3.mp3,sai,2,sai2
qiu3_FV2_MP3.mp3,qiu,3,qiu3
er2_MV1_MP3.mp3,er,2,er2
pang1_MV3_MP3.mp3,pang,1,pang1
nai4_FV3_MP3.mp3,nai,4,nai4
cai2_MV1_MP3.mp3,cai,2,cai2
sui2_MV3_MP3.mp3,sui,2,sui2
rua1_FV1_MP3.mp3,rua,1,rua1
qiao4_FV1_MP3.mp3,qiao,4,qiao4
guan3_FV1_MP3.mp3,guan,3,guan3
gong2_MV3_MP3.mp3,gong,2,gong2
nei4_FV3_MP3.mp3,nei,4,nei4
hou1_MV2_MP3.mp3,hou,1,hou1
chuang4_FV1_MP3.mp3,chuang,4,chuang4
chan3_MV2_MP3.mp3,chan,3,chan3
lun4_FV2_MP3.mp3,lun,4,lun4
qing3_MV2_MP3.mp3,qing,3,qing3
cheng4_MV2_MP3.mp3,cheng,4,cheng4
gan1_MV3_MP3.mp3,gan,1,gan1
tiao1_FV2_MP3.mp3,tiao,1,tiao1
shun1_FV2_MP3.mp3,shun,1,shun1
cuan4_MV3_MP3.mp3,cuan,4,cuan4
cu1_MV1_MP3.mp3,cu,1,cu1
zhang2_FV3_MP3.mp3,zhang,2,zhang2
liang3_MV2_MP3.mp3,liang,3,liang3
de3_FV1_MP3.mp3,de,3,de3
jiong4_MV2_MP3.mp3,jiong,4,jiong4
mian3_FV2_MP3.mp3,mian,3,mian3
bin3_MV1_MP3.mp3,bin,3,bin3
ying4_MV3_MP3.mp3,ying,4,ying4
qiong1_FV2_MP3.mp3,qiong,1,qiong1
fo1_MV2_MP3.mp3,fo,1,fo1
ya1_FV2_MP3.mp3,ya,1,ya1
zhun3_MV3_MP3.mp3,zhun,3,zhun3
heng3_FV2_MP3.mp3,heng,3,heng3
qin1_MV2_MP3.mp3,qin,1,qin1
wan2_MV3_MP3.mp3,wan,2,wan2
wen4_MV3_MP3.mp3,wen,4,wen4
hou4_MV2_MP3.mp3,hou,4,hou4
nao1_FV2_MP3.mp3,nao,1,nao1
mang2_FV1_MP3.mp3,mang,2,mang2
geng2_FV1_MP3.mp3,geng,2,geng2
ban2_MV3_MP3.mp3,ban,2,ban2
cen1_MV3_MP3.mp3,cen,1,cen1
cong4_MV2_MP3.mp3,cong,4,cong4
ze3_FV2_MP3.mp3,ze,3,ze3
bo1_FV1_MP3.mp3,bo,1,bo1
rong4_FV3_MP3.mp3,rong,4,rong4
min1_FV3_MP3.mp3,min,1,min1
shuang1_FV3_MP3.mp3,shuang,1,shuang1
tai3_MV2_MP3.mp3,tai,3,tai3
cou4_MV2_MP3.mp3,cou,4,cou4
dong2_MV1_MP3.mp3,dong,2,dong2
luo4_FV1_MP3.mp3,luo,4,luo4
gan2_MV3_MP3.mp3,gan,2,gan2
fan1_MV1_MP3.mp3,fan,1,fan1
zhu4_FV2_MP3.mp3,zhu,4,zhu4
zhi3_FV3_MP3.mp3,zhi,3,zhi3
yun2_MV1_MP3.mp3,yun,2,yun2
pie1_FV2_MP3.mp3,pie,1,pie1
shao1_MV1_MP3.mp3,shao,1,shao1
fo2_FV1_MP3.mp3,fo,2,fo2
tang3_MV2_MP3.mp3,tang,3,tang3
yang1_MV3_MP3.mp3,yang,1,yang1
qiao1_FV3_MP3.mp3,qiao,1,qiao1
shun4_MV2_MP3.mp3,shun,4,shun4
shuang4_FV3_MP3.mp3,shuang,4,shuang4
ao3_FV3_MP3.mp3,ao,3,ao3
leng4_MV3_MP3.mp3,leng,4,leng4
long2_MV1_MP3.mp3,long,2,long2
miu1_MV3_MP3.mp3,miu,1,miu1
sai1_MV3_MP3.mp3,sai,1,sai1
he1_FV2_MP3.mp3,he,1,he1
pa2_MV3_MP3.mp3,pa,2,pa2
na1_FV2_MP3.mp3,na,1,na1
chui3_FV1_MP3.mp3,chui,3,chui3
pou1_MV2_MP3.mp3,pou,1,pou1
lu2_MV1_MP3.mp3,lu,2,lu2
wa2_FV1_MP3.mp3,wa,2,wa2
zai1_FV3_MP3.mp3,zai,1,zai1
qiu1_FV1_MP3.mp3,qiu,1,qiu1
le4_FV3_MP3.mp3,le,4,le4
qie2_FV2_MP3.mp3,qie,2,qie2
er3_FV3_MP3.mp3,er,3,er3
lve3_MV1_MP3.mp3,lve,3,lve3
xiao3_MV3_MP3.mp3,xiao,3,xiao3
jin2_MV1_MP3.mp3,jin,2,jin2
nan4_FV3_MP3.mp3,nan,4,nan4
xiong2_FV3_MP3.mp3,xiong,2,xiong2
nen2_FV1_MP3.mp3,nen,2,nen2
guan1_MV1_MP3.mp3,guan,1,guan1
jian2_MV3_MP3.mp3,jian,2,jian2
yin2_FV2_MP3.mp3,yin,2,yin2
bang2_FV2_MP3.mp3,bang,2,bang2
shu4_MV2_MP3.mp3,shu,4,shu4
qin3_FV1_MP3.mp3,qin,3,qin3
kao1_MV1_MP3.mp3,kao,1,kao1
ce1_MV1_MP3.mp3,ce,1,ce1
dou1_MV2_MP3.mp3,dou,1,dou1
kei1_MV3_MP3.mp3,kei,1,kei1
che2_FV1_MP3.mp3,che,2,che2
qun1_FV2_MP3.mp3,qun,1,qun1
san1_FV1_MP3.mp3,san,1,san1
wan1_MV3_MP3.mp3,wan,1,wan1
bie3_FV3_MP3.mp3,bie,3,bie3
ma2_FV3_MP3.mp3,ma,2,ma2
tui4_MV3_MP3.mp3,tui,4,tui4
zhuan1_FV2_MP3.mp3,zhuan,1,zhuan1
fa1_MV2_MP3.mp3,fa,1,fa1
min4_MV1_MP3.mp3,min,4,min4
gei2_FV1_MP3.mp3,gei,2,gei2
cong2_MV2_MP3.mp3,cong,2,cong2
qie1_MV2_MP3.mp3,qie,1,qie1
su1_MV1_MP3.mp3,su,1,su1
ci4_MV2_MP3.mp3,ci,4,ci4
zhen3_FV1_MP3.mp3,zhen,3,zhen3
cha2_FV2_MP3.mp3,cha,2,cha2
dan2_MV2_MP3.mp3,dan,2,dan2
huai3_FV2_MP3.mp3,huai,3,huai3
beng1_MV3_MP3.mp3,beng,1,beng1
cou4_FV3_MP3.mp3,cou,4,cou4
qun1_FV1_MP3.mp3,qun,1,qun1
mang4_FV2_MP3.mp3,mang,4,mang4
lao3_MV2_MP3.mp3,lao,3,lao3
kao3_MV2_MP3.mp3,kao,3,kao3
kuan2_MV1_MP3.mp3,kuan,2,kuan2
te2_FV2_MP3.mp3,te,2,te2
lai4_MV3_MP3.mp3,lai,4,lai4
ruo4_MV3_MP3.mp3,ruo,4,ruo4
guo2_FV1_MP3.mp3,guo,2,guo2
zhun2_FV3_MP3.mp3,zhun,2,zhun2
jie2_FV3_MP3.mp3,jie,2,jie2
sang1_MV3_MP3.mp3,sang,1,sang1
tao1_MV1_MP3.mp3,tao,1,tao1
men3_FV2_MP3.mp3,men,3,men3
xing3_FV2_MP3.mp3,xing,3,xing3
piao3_MV3_MP3.mp3,piao,3,piao3
xun2_MV1_MP3.mp3,xun,2,xun2
zong3_FV2_MP3.mp3,zong,3,zong3
xu3_FV2_MP3.mp3,xu,3,xu3
ne1_MV3_MP3.mp3,ne,1,ne1
tou1_MV2_MP3.mp3,tou,1,tou1
ling4_MV2_MP3.mp3,ling,4,ling4
qiao2_MV2_MP3.mp3,qiao,2,qiao2
zhe1_FV1_MP3.mp3,zhe,1,zhe1
jie3_FV2_MP3.mp3,jie,3,jie3
lan1_MV2_MP3.mp3,lan,1,lan1
chan3_FV3_MP3.mp3,chan,3,chan3
jue3_FV2_MP3.mp3,jue,3,jue3
chuan1_MV3_MP3.mp3,chuan,1,chuan1
lin2_FV3_MP3.mp3,lin,2,lin2
ye2_MV1_MP3.mp3,ye,2,ye2
shi3_FV2_MP3.mp3,shi,3,shi3
ba2_FV1_MP3.mp3,ba,2,ba2
yuan2_MV1_MP3.mp3,yuan,2,yuan2
gun4_MV2_MP3.mp3,gun,4,gun4
chong1_MV1_MP3.mp3,chong,1,chong1
gang4_MV2_MP3.mp3,gang,4,gang4
xing4_MV1_MP3.mp3,xing,4,xing4
zui4_MV1_MP3.mp3,zui,4,zui4
juan4_MV2_MP3.mp3,juan,4,juan4
duan1_FV2_MP3.mp3,duan,1,duan1
huai1_MV3_MP3.mp3,huai,1,huai1
liao4_FV1_MP3.mp3,liao,4,liao4
lian4_MV2_MP3.mp3,lian,4,lian4
tie4_FV3_MP3.mp3,tie,4,tie4
rua1_FV3_MP3.mp3,rua,1,rua1
wei3_MV1_MP3.mp3,wei,3,wei3
she3_MV3_MP3.mp3,she,3,she3
xi1_MV1_MP3.mp3,xi,1,xi1
ba3_FV2_MP3.mp3,ba,3,ba3
kao3_MV1_MP3.mp3,kao,3,kao3
ni3_FV3_MP3.mp3,ni,3,ni3
su2_MV3_MP3.mp3,su,2,su2
zha2_MV3_MP3.mp3,zha,2,zha2
nv3_FV2_MP3.mp3,nv,3,nv3
heng3_FV1_MP3.mp3,heng,3,heng3
chu4_FV1_MP3.mp3,chu,4,chu4
ai1_MV1_MP3.mp3,ai,1,ai1
zang1_MV2_MP3.mp3,zang,1,zang1
lei3_FV3_MP3.mp3,lei,3,lei3
dong3_MV3_MP3.mp3,dong,3,dong3
song1_MV1_MP3.mp3,song,1,song1
mao1_FV2_MP3.mp3,mao,1,mao1
can4_MV3_MP3.mp3,can,4,can4
chui1_MV1_MP3.mp3,chui,1,chui1
biao4_FV2_MP3.mp3,biao,4,biao4
lei2_FV3_MP3.mp3,lei,2,lei2
kua4_MV3_MP3.mp3,kua,4,kua4
lv1_FV1_MP3.mp3,lv,1,lv1
shuan3_MV1_MP3.mp3,shuan,3,shuan3
kang4_FV1_MP3.mp3,kang,4,kang4
ma2_MV2_MP3.mp3,ma,2,ma2
bai1_FV1_MP3.mp3,bai,1,bai1
mi1_FV1_MP3.mp3,mi,1,mi1
mou3_MV3_MP3.mp3,mou,3,mou3
xu3_FV1_MP3.mp3,xu,3,xu3
se1_MV1_MP3.mp3,se,1,se1
zhua1_FV2_MP3.mp3,zhua,1,zhua1
tan1_FV3_MP3.mp3,tan,1,tan1
den4_MV1_MP3.mp3,den,4,den4
cou4_FV2_MP3.mp3,cou,4,cou4
yo3_MV1_MP3.mp3,yo,3,yo3
dei2_MV2_MP3.mp3,dei,2,dei2
huang1_FV3_MP3.mp3,huang,1,huang1
yue3_FV2_MP3.mp3,yue,3,yue3
lian2_MV3_MP3.mp3,lian,2,lian2
ga2_FV2_MP3.mp3,ga,2,ga2
shui2_FV1_MP3.mp3,shui,2,shui2
juan4_FV2_MP3.mp3,juan,4,juan4
zeng3_FV2_MP3.mp3,zeng,3,zeng3
wa3_FV3_MP3.mp3,wa,3,wa3
zen3_FV3_MP3.mp3,zen,3,zen3
pang2_FV3_MP3.mp3,pang,2,pang2
pen1_MV2_MP3.mp3,pen,1,pen1
ruo4_FV3_MP3.mp3,ruo,4,ruo4
pei1_MV2_MP3.mp3,pei,1,pei1
pie3_FV1_MP3.mp3,pie,3,pie3
tun3_FV2_MP3.mp3,tun,3,tun3
li2_FV2_MP3.mp3,li,2,li2
seng1_FV2_MP3.mp3,seng,1,seng1
yu2_MV1_MP3.mp3,yu,2,yu2
liang1_FV3_MP3.mp3,liang,1,liang1
hang4_MV2_MP3.mp3,hang,4,hang4
ca3_FV1_MP3.mp3,ca,3,ca3
zao3_MV3_MP3.mp3,zao,3,zao3
hong2_MV2_MP3.mp3,hong,2,hong2
kan1_FV3_MP3.mp3,kan,1,kan1
qia1_MV2_MP3.mp3,qia,1,qia1
zhuai1_MV3_MP3.mp3,zhuai,1,zhuai1
jiong1_FV3_MP3.mp3,jiong,1,jiong1
na4_FV3_MP3.mp3,na,4,na4
xin1_MV1_MP3.mp3,xin,1,xin1
gui4_MV2_MP3.mp3,gui,4,gui4
bie1_MV3_MP3.mp3,bie,1,bie1
nong4_FV3_MP3.mp3,nong,4,nong4
man3_MV2_MP3.mp3,man,3,man3
eng4_MV2_MP3.mp3,eng,4,eng4
mei2_MV3_MP3.mp3,mei,2,mei2
lv2_FV2_MP3.mp3,lv,2,lv2
feng2_FV3_MP3.mp3,feng,2,feng2
leng3_MV3_MP3.mp3,leng,3,leng3
se1_FV1_MP3.mp3,se,1,se1
ci4_FV3_MP3.mp3,ci,4,ci4
zou4_MV2_MP3.mp3,zou,4,zou4
e1_MV2_MP3.mp3,e,1,e1
zhun4_MV3_MP3.mp3,zhun,4,zhun4
can4_FV1_MP3.mp3,can,4,can4
nian4_MV3_MP3.mp3,nian,4,nian4
ying4_FV2_MP3.mp3,ying,4,ying4
biao1_MV2_MP3.mp3,biao,1,biao1
me4_FV3_MP3.mp3,me,4,me4
niang3_FV1_MP3.mp3,niang,3,niang3
nuan2_FV3_MP3.mp3,nuan,2,nuan2
pao4_MV2_MP3.mp3,pao,4,pao4
ying1_FV3_MP3.mp3,ying,1,ying1
shuo4_FV2_MP3.mp3,shuo,4,shuo4
que1_FV1_MP3.mp3,que,1,que1
sheng1_MV1_MP3.mp3,sheng,1,sheng1
bi3_FV3_MP3.mp3,bi,3,bi3
sang4_MV2_MP3.mp3,sang,4,sang4
pie3_MV2_MP3.mp3,pie,3,pie3
hou3_MV2_MP3.mp3,hou,3,hou3
zi1_FV3_MP3.mp3,zi,1,zi1
qiong1_MV2_MP3.mp3,qiong,1,qiong1
tiao2_FV3_MP3.mp3,tiao,2,tiao2
deng2_FV3_MP3.mp3,deng,2,deng2
rang4_FV1_MP3.mp3,rang,4,rang4
mou2_MV1_MP3.mp3,mou,2,mou2
cu4_FV1_MP3.mp3,cu,4,cu4
tuan2_FV1_MP3.mp3,tuan,2,tuan2
cui1_MV1_MP3.mp3,cui,1,cui1
pen2_MV2_MP3.mp3,pen,2,pen2
wei3_FV3_MP3.mp3,wei,3,wei3
da3_FV3_MP3.mp3,da,3,da3
tun1_FV1_MP3.mp3,tun,1,tun1
hao4_MV2_MP3.mp3,hao,4,hao4
shu4_FV1_MP3.mp3,shu,4,shu4
man2_MV2_MP3.mp3,man,2,man2
tui4_FV1_MP3.mp3,tui,4,tui4
zu3_FV1_MP3.mp3,zu,3,zu3
gun4_FV3_MP3.mp3,gun,4,gun4
zhai2_MV1_MP3.mp3,zhai,2,zhai2
mu3_MV2_MP3.mp3,mu,3,mu3
qiao1_FV2_MP3.mp3,qiao,1,qiao1
po2_MV1_MP3.mp3,po,2,po2
zhen3_MV3_MP3.mp3,zhen,3,zhen3
tan4_FV3_MP3.mp3,tan,4,tan4
yao4_MV1_MP3.mp3,yao,4,yao4
qing2_FV2_MP3.mp3,qing,2,qing2
wang2_MV2_MP3.mp3,wang,2,wang2
qin4_FV3_MP3.mp3,qin,4,qin4
wen3_FV3_MP3.mp3,wen,3,wen3
ai4_MV1_MP3.mp3,ai,4,ai4
zhang2_MV1_MP3.mp3,zhang,2,zhang2
chua2_MV3_MP3.mp3,chua,2,chua2
chao1_MV1_MP3.mp3,chao,1,chao1
jia3_MV2_MP3.mp3,jia,3,jia3
se4_FV1_MP3.mp3,se,4,se4
ai3_MV1_MP3.mp3,ai,3,ai3
cuo2_FV2_MP3.mp3,cuo,2,cuo2
can2_FV2_MP3.mp3,can,2,can2
chao1_MV2_MP3.mp3,chao,1,chao1
chun4_MV2_MP3.mp3,chun,4,chun4
rou4_MV2_MP3.mp3,rou,4,rou4
bu3_FV1_MP3.mp3,bu,3,bu3
huang4_FV2_MP3.mp3,huang,4,huang4
shai3_MV3_MP3.mp3,shai,3,shai3
nve1_MV2_MP3.mp3,nve,1,nve1
hei2_FV3_MP3.mp3,hei,2,hei2
kai4_MV3_MP3.mp3,kai,4,kai4
dai1_FV1_MP3.mp3,dai,1,dai1
bi1_MV3_MP3.mp3,bi,1,bi1
cang2_FV2_MP3.mp3,cang,2,cang2
guan4_MV2_MP3.mp3,guan,4,guan4
pei2_FV3_MP3.mp3,pei,2,pei2
feng4_MV2_MP3.mp3,feng,4,feng4
kao4_MV2_MP3.mp3,kao,4,kao4
sun3_FV1_MP3.mp3,sun,3,sun3
zou3_FV1_MP3.mp3,zou,3,zou3
an4_FV1_MP3.mp3,an,4,an4
nu3_FV2_MP3.mp3,nu,3,nu3
er3_MV2_MP3.mp3,er,3,er3
mi4_MV3_MP3.mp3,mi,4,mi4
yang2_FV3_MP3.mp3,yang,2,yang2
qie3_FV2_MP3.mp3,qie,3,qie3
hong1_MV1_MP3.mp3,hong,1,hong1
dian4_FV2_MP3.mp3,dian,4,dian4
cui4_MV3_MP3.mp3,cui,4,cui4
nen4_FV2_MP3.mp3,nen,4,nen4
shuai4_FV1_MP3.mp3,shuai,4,shuai4
rou2_MV3_MP3.mp3,rou,2,rou2
cai1_MV3_MP3.mp3,cai,1,cai1
zeng1_MV3_MP3.mp3,zeng,1,zeng1
tie1_MV1_MP3.mp3,tie,1,tie1
pei3_FV3_MP3.mp3,pei,3,pei3
jing1_MV2_MP3.mp3,jing,1,jing1
zhuang3_MV3_MP3.mp3,zhuang,3,zhuang3
tuo1_FV1_MP3.mp3,tuo,1,tuo1
nan3_MV1_MP3.mp3,nan,3,nan3
chi2_FV2_MP3.mp3,chi,2,chi2
zang2_MV1_MP3.mp3,zang,2,zang2
qin1_FV2_MP3.mp3,qin,1,qin1
guai4_MV1_MP3.mp3,guai,4,guai4
zou3_MV2_MP3.mp3,zou,3,zou3
qie2_FV1_MP3.mp3,qie,2,qie2
fan3_MV3_MP3.mp3,fan,3,fan3
yu1_MV2_MP3.mp3,yu,1,yu1
wu1_MV1_MP3.mp3,wu,1,wu1
qu3_FV1_MP3.mp3,qu,3,qu3
juan1_MV2_MP3.mp3,juan,1,juan1
hei3_FV2_MP3.mp3,hei,3,hei3
gong1_MV3_MP3.mp3,gong,1,gong1
pie1_FV1_MP3.mp3,pie,1,pie1
shuai1_FV1_MP3.mp3,shuai,1,shuai1
duo1_MV1_MP3.mp3,duo,1,duo1
dian3_FV3_MP3.mp3,dian,3,dian3
ni2_MV1_MP3.mp3,ni,2,ni2
duo3_MV1_MP3.mp3,duo,3,duo3
zao2_MV2_MP3.mp3,zao,2,zao2
chun1_MV2_MP3.mp3,chun,1,chun1
rong4_FV1_MP3.mp3,rong,4,rong4
xin1_FV1_MP3.mp3,xin,1,xin1
nv4_MV1_MP3.mp3,nv,4,nv4
shan1_FV1_MP3.mp3,shan,1,shan1
hui3_MV2_MP3.mp3,hui,3,hui3
zen4_FV1_MP3.mp3,zen,4,zen4
song4_MV2_MP3.mp3,song,4,song4
shuai1_FV2_MP3.mp3,shuai,1,shuai1
ruo1_FV1_MP3.mp3,ruo,1,ruo1
cang3_FV3_MP3.mp3,cang,3,cang3
liu2_FV2_MP3.mp3,liu,2,liu2
hun2_MV2_MP3.mp3,hun,2,hun2
que2_MV2_MP3.mp3,que,2,que2
he3_FV3_MP3.mp3,he,3,he3
cuo4_FV3_MP3.mp3,cuo,4,cuo4
le2_MV3_MP3.mp3,le,2,le2
pi4_MV2_MP3.mp3,pi,4,pi4
jian3_MV1_MP3.mp3,jian,3,jian3
pa2_MV2_MP3.mp3,pa,2,pa2
zai1_MV3_MP3.mp3,zai,1,zai1
sui3_FV2_MP3.mp3,sui,3,sui3
lun1_MV3_MP3.mp3,lun,1,lun1
za2_FV1_MP3.mp3,za,2,za2
tun3_MV3_MP3.mp3,tun,3,tun3
cuo3_FV3_MP3.mp3,cuo,3,cuo3
pa1_FV2_MP3.mp3,pa,1,pa1
fang4_MV1_MP3.mp3,fang,4,fang4
zei4_MV2_MP3.mp3,zei,4,zei4
xu1_FV2_MP3.mp3,xu,1,xu1
pie2_FV2_MP3.mp3,pie,2,pie2
kua3_FV3_MP3.mp3,kua,3,kua3
bei4_MV2_MP3.mp3,bei,4,bei4
fan1_MV3_MP3.mp3,fan,1,fan1
qun3_MV1_MP3.mp3,qun,3,qun3
fu2_MV1_MP3.mp3,fu,2,fu2
xi4_FV3_MP3.mp3,xi,4,xi4
shu1_FV2_MP3.mp3,shu,1,shu1
shao2_MV1_MP3.mp3,shao,2,shao2
lai2_FV2_MP3.mp3,lai,2,lai2
gan2_MV1_MP3.mp3,gan,2,gan2
jia3_FV1_MP3.mp3,jia,3,jia3
dui1_MV2_MP3.mp3,dui,1,dui1
cheng3_MV2_MP3.mp3,cheng,3,cheng3
wo3_FV2_MP3.mp3,wo,3,wo3
qi1_MV2_MP3.mp3,qi,1,qi1
nai2_FV3_MP3.mp3,nai,2,nai2
nei3_FV2_MP3.mp3,nei,3,nei3
yuan2_FV2_MP3.mp3,yuan,2,yuan2
zao1_FV1_MP3.mp3,zao,1,zao1
sou1_MV1_MP3.mp3,sou,1,sou1
zhuo1_FV1_MP3.mp3,zhuo,1,zhuo1
da1_MV1_MP3.mp3,da,1,da1
pi2_FV1_MP3.mp3,pi,2,pi2
dan2_FV1_MP3.mp3,dan,2,dan2
shu3_FV3_MP3.mp3,shu,3,shu3
kun4_MV2_MP3.mp3,kun,4,kun4
hang1_MV2_MP3.mp3,hang,1,hang1
ru4_MV3_MP3.mp3,ru,4,ru4
zao4_FV1_MP3.mp3,zao,4,zao4
zhou2_MV1_MP3.mp3,zhou,2,zhou2
shan4_FV2_MP3.mp3,shan,4,shan4
cou1_FV1_MP3.mp3,cou,1,cou1
ni4_MV3_MP3.mp3,ni,4,ni4
luan4_FV1_MP3.mp3,luan,4,luan4
heng2_MV1_MP3.mp3,heng,2,heng2
chua2_FV2_MP3.mp3,chua,2,chua2
qun2_MV1_MP3.mp3,qun,2,qun2
chuo4_MV2_MP3.mp3,chuo,4,chuo4
run2_FV3_MP3.mp3,run,2,run2
zhi4_FV1_MP3.mp3,zhi,4,zhi4
kui1_FV1_MP3.mp3,kui,1,kui1
san1_FV2_MP3.mp3,san,1,san1
shun1_FV1_MP3.mp3,shun,1,shun1
que1_FV3_MP3.mp3,que,1,que1
mi4_FV1_MP3.mp3,mi,4,mi4
shuo2_MV2_MP3.mp3,shuo,2,shuo2
zhei1_FV1_MP3.mp3,zhei,1,zhei1
sun3_FV3_MP3.mp3,sun,3,sun3
ning1_FV1_MP3.mp3,ning,1,ning1
kou4_MV3_MP3.mp3,kou,4,kou4
zhao4_MV2_MP3.mp3,zhao,4,zhao4
bang2_MV3_MP3.mp3,bang,2,bang2
mian4_MV2_MP3.mp3,mian,4,mian4
du2_FV3_MP3.mp3,du,2,du2
sun4_MV2_MP3.mp3,sun,4,sun4
zhao2_MV3_MP3.mp3,zhao,2,zhao2
zui2_MV1_MP3.mp3,zui,2,zui2
duo1_MV3_MP3.mp3,duo,1,duo1
ji4_MV3_MP3.mp3,ji,4,ji4
zui1_MV2_MP3.mp3,zui,1,zui1
zuan2_MV3_MP3.mp3,zuan,2,zuan2
sheng3_FV1_MP3.mp3,sheng,3,sheng3
zhui3_FV1_MP3.mp3,zhui,3,zhui3
chuai4_FV1_MP3.mp3,chuai,4,chuai4
mao2_MV1_MP3.mp3,mao,2,mao2
xue2_FV3_MP3.mp3,xue,2,xue2
shua1_FV1_MP3.mp3,shua,1,shua1
pin3_FV3_MP3.mp3,pin,3,pin3
ca4_MV2_MP3.mp3,ca,4,ca4
deng3_MV1_MP3.mp3,deng,3,deng3
li2_MV2_MP3.mp3,li,2,li2
ce1_MV3_MP3.mp3,ce,1,ce1
me4_FV1_MP3.mp3,me,4,me4
dao3_MV3_MP3.mp3,dao,3,dao3
zhe1_FV2_MP3.mp3,zhe,1,zhe1
qiu3_MV1_MP3.mp3,qiu,3,qiu3
zuo3_MV3_MP3.mp3,zuo,3,zuo3
tou4_FV1_MP3.mp3,tou,4,tou4
pao3_MV1_MP3.mp3,pao,3,pao3
cuan3_FV2_MP3.mp3,cuan,3,cuan3
seng3_FV1_MP3.mp3,seng,3,seng3
leng4_FV3_MP3.mp3,leng,4,leng4
te1_FV2_MP3.mp3,te,1,te1
niu3_FV1_MP3.mp3,niu,3,niu3
fa3_MV3_MP3.mp3,fa,3,fa3
cheng1_MV3_MP3.mp3,cheng,1,cheng1
si3_FV1_MP3.mp3,si,3,si3
miao2_FV3_MP3.mp3,miao,2,miao2
gu3_FV3_MP3.mp3,gu,3,gu3
e2_MV3_MP3.mp3,e,2,e2
ha3_MV3_MP3.mp3,ha,3,ha3
kuai1_MV3_MP3.mp3,kuai,1,kuai1
jue2_MV2_MP3.mp3,jue,2,jue2
bing1_FV1_MP3.mp3,bing,1,bing1
ha4_FV1_MP3.mp3,ha,4,ha4
gei1_MV2_MP3.mp3,gei,1,gei1
bao1_MV3_MP3.mp3,bao,1,bao1
niu2_MV1_MP3.mp3,niu,2,niu2
juan1_MV1_MP3.mp3,juan,1,juan1
tai2_FV1_MP3.mp3,tai,2,tai2
hei3_MV2_MP3.mp3,hei,3,hei3
ne4_MV2_MP3.mp3,ne,4,ne4
fo2_FV2_MP3.mp3,fo,2,fo2
cen2_FV1_MP3.mp3,cen,2,cen2
shai4_FV1_MP3.mp3,shai,4,shai4
bao3_MV2_MP3.mp3,bao,3,bao3
fu2_FV3_MP3.mp3,fu,2,fu2
qian3_FV1_MP3.mp3,qian,3,qian3
guai1_MV2_MP3.mp3,guai,1,guai1
song2_FV3_MP3.mp3,song,2,song2
xiu3_MV1_MP3.mp3,xiu,3,xiu3
huo1_MV1_MP3.mp3,huo,1,huo1
ran4_MV2_MP3.mp3,ran,4,ran4
cao4_MV1_MP3.mp3,cao,4,cao4
dui3_MV1_MP3.mp3,dui,3,dui3
qie2_MV2_MP3.mp3,qie,2,qie2
hui2_MV2_MP3.mp3,hui,2,hui2
dao4_MV1_MP3.mp3,dao,4,dao4
bu1_MV3_MP3.mp3,bu,1,bu1
shi1_MV1_MP3.mp3,shi,1,shi1
fan1_FV2_MP3.mp3,fan,1,fan1
rua2_MV2_MP3.mp3,rua,2,rua2
zong2_FV2_MP3.mp3,zong,2,zong2
